x,y,z
-3.33363197,-5.389111578,16.08666697
-3.546426465,-5.747153741,15.85233846
-3.774532293,-6.135954654,15.64976778
-4.019485622,-6.556873615,15.48195527
-4.282801425,-7.011168175,15.35239131
-4.565961819,-7.499909223,15.26510761
-4.870396348,-8.023873267,15.22472622
-5.197452617,-8.583407743,15.23650173
-5.548355402,-9.178265173,15.30635055
-5.924152201,-9.807402383,15.44085852
-6.325643028,-10.46874212,15.6472555
-6.75329234,-11.1588967,15.9333421
-7.207121317,-11.87285699,16.30735051
-7.686579447,-12.60365609,16.77771791
-8.190395779,-13.34202521,17.35274909
-8.716412334,-14.07607062,18.0401449
-9.261405358,-14.79101436,18.84637741
-9.820904371,-15.46905709,19.77590291
-10.38902432,-16.08943633,20.83022252
-10.95833226,-16.62876433,22.00682905
-11.51977606,-17.06172965,23.29811731
-12.06270739,-17.36222986,24.69038138
-12.57503267,-17.50496084,26.16306778
-13.04352185,-17.46741862,27.68848572
-13.4542932,-17.23217465,29.23217738
-13.79347217,-16.78917993,30.75410558
-14.04799474,-16.13776292,32.210713
-14.20649389,-15.28794549,33.55775278
-14.26017915,-14.26074092,34.75361234
-14.20360181,-13.08723231,35.76269789
-14.0351992,-11.80644097,36.55836963
-13.75753424,-10.46223394,37.12495568
-13.3771887,-9.099718273,37.45852952
-12.90432077,-7.761667078,37.56637281
-12.35194783,-6.485489509,37.46529494
-11.73505182,-5.301109876,37.17917213
-11.06961999,-4.229912049,36.7361566
-10.3717275,-3.284698088,36.16598288
-9.656745188,-2.470456219,35.49769247
-8.938724135,-1.78565701,34.75795447
-8.229976169,-1.223793708,33.97002194
-7.540842829,-0.774931297,33.15326085
-6.879627045,-0.427101401,32.32312916
-6.252652454,-0.167453686,31.49146561
-5.6644132,0.016865281,30.66695718
-5.117780054,0.138093165,29.85568052
-4.614234419,0.207456901,29.06164223
-4.154108477,0.234956158,28.28727205
-3.736816199,0.229279791,27.5338448
-3.361065458,0.197815162,26.80182409
-3.025045887,0.146717669,26.09113041
-2.726590359,0.081015516,25.40134257
-2.463310176,0.004731654,24.73184333
-2.232705493,-0.078989591,24.08192089
-2.032253325,-0.167759332,23.45083632
-1.859475845,-0.259829304,22.83786619
-1.711991806,-0.353988141,22.24232745
-1.587553809,-0.449469894,21.66359026
-1.484073935,-0.545874965,21.10108302
-1.399640021,-0.643102995,20.55429261
-1.332524561,-0.741296884,20.02276224
-1.281187941,-0.840796923,19.50608804
-1.244277463,-0.94210397,19.0039157
-1.220623356,-1.045850571,18.51593757
-1.209232773,-1.152779006,18.04189068
-1.209282568,-1.263725307,17.58155583
-1.220111502,-1.379608369,17.13475804
-1.241212371,-1.501423402,16.7013682
-1.272224447,-1.630239024,16.28130626
-1.31292651,-1.767197404,15.87454589
-1.363230695,-1.913516935,15.48112075
-1.423177272,-2.070496951,15.10113268
-1.492930459,-2.23952408,14.73476179
-1.572775305,-2.422079819,14.38227897
-1.663115622,-2.619748919,14.04406106
-1.764472946,-2.834228163,13.72060911
-1.877486425,-3.06733503,13.41257026
-2.002913506,-3.321015653,13.12076391
-2.141631263,-3.597351344,12.84621272
-2.294638102,-3.898562725,12.59017944
-2.463055527,-4.227010257,12.35421021
-2.648129562,-4.585189565,12.14018544
-2.851231238,-4.975719496,11.95037905
-3.073855452,-5.401320251,11.787527
-3.317617213,-5.864778148,11.65490574
-3.584244085,-6.368892667,11.5564209
-3.8755632,-6.916400332,11.49670566
-4.193480885,-7.509868683,11.48122757
-4.539952328,-8.15155224,11.51640045
-4.916938196,-8.843200941,11.60969584
-5.326344387,-9.585810361,11.76974494
-5.769940433,-10.37930242,12.00641722
-6.249251449,-11.22212582,12.33085528
-6.765418062,-12.11076818,12.75543789
-7.319018787,-13.03917744,13.29363336
-7.909850135,-13.99810141,13.95969513
-8.536661745,-14.97437139,14.76814193
-9.196847856,-15.95018231,15.73295933
-9.886102907,-16.9024572,16.86646222
-10.59805878,-17.80242787,18.17777666
-11.32393442,-18.61561039,19.67094127
-12.05224463,-19.30239269,21.34270248
-12.76863192,-19.81946289,23.18018601
-13.45589954,-20.12226488,25.15876232
-14.09432877,-20.16854673,27.2405609
-14.66235224,-19.92285134,29.37417912
-15.13761966,-19.36150469,31.49611231
-15.49843116,-18.47734487,33.53424268
-15.72543182,-17.28321598,35.41334317
-15.80337576,-15.81325151,37.06203683
-15.72270645,-14.12127996,38.42014626
-15.48068758,-12.27627838,39.44507189
-15.08187268,-10.35551937,40.11591249
-14.53781406,-8.436652021,40.4345169
-13.86605518,-6.590203325,40.42338841
-13.08858119,-4.873793363,40.12109344
-12.22998479,-3.328824071,39.57630368
-11.31562009,-1.979746289,38.84170266
-10.36997247,-0.835462871,37.9687526
-9.415392089,0.107876397,37.00389752
-8.471249258,0.863474138,35.98634663
-7.553496285,1.450520933,34.94725769
-6.674571071,1.891282901,33.90996781
-5.843555908,2.20883543,32.89088156
-5.066503348,2.425468388,31.90067553
-4.346852633,2.561685348,30.945568
-3.68587746,2.635673652,30.02849453
-3.083123741,2.663115663,29.15010805
-2.536811682,2.657226961,28.30957656
-2.044188625,2.62893127,27.50518627
-1.601827756,2.587106626,26.73477523
-1.205873386,2.538858486,25.99602962
-0.852236799,2.489791935,25.28667447
-0.536748344,2.444266981,24.60458698
-0.255271961,2.405628862,23.94785578
-0.003788301,2.376410397,23.31480408
0.221547934,2.358506407,22.70399032
0.424371369,2.35332193,22.11419595
0.608085726,2.361896765,21.54440701
0.775856313,2.385009136,20.99379389
0.930612165,2.423261316,20.4616921
1.075055354,2.477149823,19.9475856
1.211675421,2.547122591,19.45109362
1.342767326,2.633625237,18.9719613
1.470451621,2.737138242,18.5100544
1.596695868,2.858206592,18.06535786
1.723336515,2.997463183,17.63797832
1.852100653,3.155646974,17.22815057
1.984627211,3.333616696,16.83624775
2.122487234,3.532360591,16.46279565
2.267202982,3.753002477,16.10849106
2.420265608,3.996804111,15.77422461
2.583151188,4.265163558,15.46110822
2.757334846,4.559608966,15.17050771
2.944302691,4.881786754,14.90408083
3.145561154,5.233442856,14.66382105
3.362643252,5.616395133,14.45210735
3.597111089,6.032494577,14.27176007
3.85055377,6.483572252,14.12610223
4.124579616,6.971368281,14.01902555
4.420801297,7.49743842,13.95505923
4.740812201,8.063033065,13.93943822
5.086151943,8.668942922,13.97816637
5.458258596,9.315305239,14.07806691
5.858404859,10.00136467,14.24681005
6.287615115,10.72518394,14.49290349
6.746560291,11.48330198,14.82562691
7.235427676,12.27034158,15.25488649
7.753763699,13.07857635,15.79096061
8.300289248,13.89747744,16.44410346
8.872689855,14.71327613,17.22397277
9.467387211,15.50859805,18.13885151
10.07930426,16.26224779,19.19464677
10.7016436,16.9492457,20.39367369
11.32570774,17.54123635,21.73327339
11.94079855,18.00739079,23.20436977
12.53424061,18.31590154,24.79013929
13.09157554,18.43610832,26.46503561
13.59696887,18.34118745,28.19446003
14.0338536,18.01119429,29.93536747
14.38580485,17.43608972,31.63802266
14.6375983,16.61825297,33.24895428
14.77635934,15.57394003,34.71491371
14.79267059,14.33323674,35.98737813
14.68148555,12.93829172,37.02692839
14.44270634,11.43995389,37.80676343
14.08132654,9.893290213,38.31473309
13.60710838,8.35270879,38.55356327
13.03384,6.86747738,38.53932591
12.37828456,5.478291214,38.29855311
11.65897098,4.215263418,37.86460966
10.89498185,3.097386023,37.27397591
10.10486919,2.133237621,36.56297718
9.305786613,1.322554187,35.76529079
8.512878364,0.65824218,34.91034523
7.738924372,0.128468931,34.02255145
6.994210478,-0.281429689,33.12120108
6.286577001,-0.587370865,32.22082725
5.621594187,-0.805326859,31.33183325
5.002816608,-0.950492372,30.46123186
4.432076632,-1.0367649,29.61338361
3.909786739,-1.076471302,28.79066629
3.435229707,-1.080274356,27.99404173
3.00682365,-1.057201707,27.2235107
2.622355007,-1.014751313,26.47846166
2.279177026,-0.959039232,25.75792678
1.974374265,-0.894965751,25.06076215
1.704895422,-0.826383949,24.38576861
1.467657817,-0.756260819,23.73176802
1.259627224,-0.686825353,23.09764759
1.077876794,-0.619700898,22.48238199
0.919628599,-0.556020957,21.88504086
0.782281018,-0.496528811,21.30478725
0.66342481,-0.441661968,20.74087081
0.560850306,-0.391622844,20.19261854
0.47254782,-0.346437178,19.65942468
0.396703006,-0.306001747,19.14074087
0.331688583,-0.27012284,18.63606712
0.276053586,-0.238546882,18.14494393
0.228511061,-0.210984446,17.66694553
0.18792493,-0.187128767,17.20167429
0.153296571,-0.166669735,16.74875613
0.12375153,-0.14930422,16.30783685
0.098526667,-0.134743436,15.87857917
0.076957944,-0.122717987,15.46066045
0.058468987,-0.112981081,15.0537708
0.042560499,-0.10531037,14.6576117
0.028800562,-0.099508747,14.27189483
0.016815823,-0.095404396,13.89634126
0.00628354,-0.092850325,13.53068064
-0.003075555,-0.091723562,13.17465076
-0.011503625,-0.091924168,12.82799701
-0.019211392,-0.093374164,12.49047205
-0.026383164,-0.096016467,12.16183552
-0.033181283,-0.099813904,11.84185375
-0.039750065,-0.104748344,11.53029957
-0.046219285,-0.110819982,11.22695212
-0.052707275,-0.118046815,10.93159668
-0.05932369,-0.126464315,10.64402453
-0.066171983,-0.136125318,10.36403289
-0.073351653,-0.147100146,10.09142475
-0.080960298,-0.159476966,9.82600887
-0.08909552,-0.173362392,9.567599697
-0.09785672,-0.188882351,9.316017375
-0.107346814,-0.20618322,9.071087756
-0.117673914,-0.225433238,8.832642463
-0.128952993,-0.246824228,8.600518998
-0.141307571,-0.27057363,8.374560905
-0.154871453,-0.296926879,8.154618006
-0.169790547,-0.326160153,7.94054672
-0.186224785,-0.358583519,7.73221048
-0.204350183,-0.394544517,7.529480287
-0.224361075,-0.434432222,7.332235408
-0.246472537,-0.478681827,7.140364277
-0.270923049,-0.527779807,6.953765621
-0.297977428,-0.582269722,6.77234989
-0.327930064,-0.64275871,6.596041035
-0.361108502,-0.709924767,6.424778739
-0.39787742,-0.784524871,6.258521202
-0.438643049,-0.867404038,6.097248604
-0.483858074,-0.959505408,5.940967416
-0.534027091,-1.061881444,5.78971576
-0.589712666,-1.175706336,5.643570071
-0.651542057,-1.302289699,5.50265337
-0.720214671,-1.443091653,5.367145525
-0.796510315,-1.599739325,5.237296
-0.881298297,-1.774044814,5.113439647
-0.975547452,-1.968024584,4.996016301
-1.080337112,-2.183920181,4.885595037
-1.196869071,-2.424220053,4.782904204
-1.32648052,-2.691682072,4.688868558
-1.470657901,-2.989356113,4.604655099
-1.631051563,-3.320605715,4.531729569
-1.80949097,-3.689127321,4.4719259
-2.008000099,-4.098964962,4.427531347
-2.22881242,-4.554517268,4.401390394
-2.474384565,-5.060532451,4.397030962
-2.747407398,-5.622085149,4.418816658
-3.050812601,-6.244526757,4.472128822
-3.387772156,-6.933397829,4.563581727
-3.761687083,-7.694287302,4.701272973
-4.17616045,-8.53261846,4.895068673
-4.634947967,-9.453335813,5.156918427
-5.14187734,-10.46046058,5.501187562
-5.700725014,-11.55647599,5.944982187
-6.315036037,-12.74149867,6.508424696
-6.98786991,-14.01219138,7.214811734
-7.721452933,-15.36038046,8.090551949
-8.516716936,-16.77136504,9.164737377
-9.372707138,-18.22195461,10.4681537
-10.28585091,-19.67835879,12.03149112
-11.24909805,-21.09418904,13.88250034
-12.25097563,-22.40901922,16.0418815
-13.27464971,-23.54817141,18.51784821
-14.29715067,-24.42458782,21.29962511
-15.28899083,-24.94370482,24.35064442
-16.21445906,-25.01199901,27.60285479
-17.03288334,-24.54916367,30.95415969
-17.70106433,-23.5026571,34.271216
-18.17687101,-21.8618792,37.39922994
-18.42366717,-19.66808322,40.17874339
-18.41488559,-17.01612689,42.46697496
-18.13783075,-14.04585752,44.15899075
-17.59581339,-10.92402854,45.20308948
-16.80805701,-7.820910484,45.60610494
-15.80737218,-4.887575493,45.42750385
-14.6361556,-2.239275368,44.76472599
-13.34161979,0.052200271,43.73451123
-11.97119304,1.957415063,42.4551643
-10.56879475,3.481939899,41.03319939
-9.172333706,4.656090014,39.555658
-7.812442387,5.524606963,38.0876043
-6.512237672,6.138072364,36.67334174
-5.287803323,6.546753688,35.3397135
-4.149093031,6.796811695,34.10014532
-3.101010398,6.928404497,32.95855
-2.144496692,6.97511761,31.91263755
-1.277525542,6.964208493,30.95648018
-0.495956144,6.917277708,30.08236176
0.205768346,6.851106358,29.28202575
0.834069914,6.778503594,28.54745896
1.395814669,6.709082127,27.87133969
1.898000518,6.649927305,27.24725645
2.347532577,6.606152954,26.66977846
2.751067487,6.581351466,26.13443639
3.11491068,6.577951674,25.63765394
3.444953515,6.597499419,25.17665667
3.74663985,6.640874817,24.7493747
4.024953838,6.708458313,24.35434918
4.28442257,6.800255498,23.99064745
4.529128647,6.915988668,23.6577889
4.76272888,7.055161419,23.35568196
4.988476245,7.217101191,23.08457099
5.20924286,7.400983587,22.8449915
5.427542332,7.605841482,22.63773194
5.645550184,7.830561352,22.4637996
5.865121457,8.073868803,22.32438865
6.087804802,8.3343051,22.22084807
6.314852617,8.610196333,22.15464714
6.547227011,8.899616962,22.12733636
6.785601519,9.200349637,22.14050176
7.030358753,9.509843507,22.19571038
7.281584337,9.825173713,22.29444529
7.539057754,10.14300524,22.43802859
7.802241001,10.45956504,22.62753149
8.070266249,10.77062676,22.86367144
8.341924058,11.07151332,23.14669718
8.61565405,11.35712251,23.47626412
8.889540254,11.62198124,23.85130444
9.161313678,11.86033327,24.26989781
9.428364771,12.06626425,24.7291513
9.687768516,12.23386575,25.22509869
9.936324619,12.35743726,25.75263129
10.17061475,12.43172081,26.30547294
10.38707789,12.45215907,26.87621146
10.58210367,12.41516226,27.45639685
10.75214184,12.31836553,28.03671215
10.89382451,12.16085487,28.60721753
11.00409576,11.94333873,29.15766069
11.08034163,11.66824393,29.67783849
11.12051249,11.33971922,30.15798789
11.1232292,10.96353734,30.58917787
11.0878647,10.54689615,30.96367178
11.0145946,10.09812989,31.27523028
10.90441167,9.626351515,31.51932985
10.75910293,9.141054562,31.69328049
10.58119018,8.651706702,31.79623623
10.37383859,8.16736707,31.8291034
10.14073985,7.696355111,31.79436123
9.885978391,7.245991385,31.69581645
9.613889709,6.822421815,31.53831777
9.328919663,6.430527613,31.32745596
9.035492616,6.073915059,31.06927304
8.737894582,5.754973225,30.7699988
8.440175698,5.474984097,30.43582726
8.146074312,5.234268266,30.07273967
7.858963244,5.032350092,29.68637529
7.58181722,4.868128301,29.28194708
7.317199429,4.740040893,28.86419689
7.067264419,4.646216345,28.43738288
6.833774202,4.584606059,28.00529191
6.618124389,4.553095539,27.57126964
6.421377336,4.549593786,27.13826222
6.244299601,4.572101832,26.70886432
6.087401404,4.618762258,26.28536972
5.950976207,4.687892042,25.86982143
5.835138924,4.778001256,25.46405955
5.739861702,4.887800078,25.06976581
5.665006464,5.016196349,24.688504
5.610353754,5.162285643,24.32175637
5.575627592,5.325335442,23.97095605
5.560516221,5.504764698,23.63751568
5.564688754,5.700119711,23.32285263
5.587807793,5.911046979,23.02841106
5.629538124,6.1372634,22.755681
5.689551647,6.378524009,22.5062146
5.767528629,6.634587256,22.2816393
5.863155433,6.905177717,22.08366794
5.976118762,7.189946066,21.91410501
6.106096524,7.488426129,21.77484876
6.252745313,7.799988909,21.66788783
6.415684579,8.123793617,21.59529166
6.594477494,8.45873596,21.55919298
6.78860862,8.803394312,21.56176102
6.99745851,9.155974827,21.60516347
7.220275529,9.514257162,21.69151561
7.456145307,9.875543204,21.82281459
7.703958504,10.23661203,22.00085753
7.962377826,10.59368524,22.22714246
8.229805604,10.94240787,22.50275187
8.504353632,11.27785067,22.82822016
8.783817424,11.59454054,23.20338801
9.065657467,11.88652576,23.62724853
9.346990428,12.14748234,24.09779326
9.624593542,12.37086632,24.61186819
9.894925435,12.55011442,25.16505319
10.15416637,12.67889143,25.75158012
10.39828027,12.75137801,26.36430584
10.62309967,12.76258634,26.99475585
10.82443331,12.70868509,27.6332514
10.99819379,12.58730946,28.26912717
11.14054077,12.39782805,28.8910392
11.24803259,12.1415374,29.48735267
11.31777727,11.82175768,30.04658882
11.34757258,11.44380973,30.55790083
11.33602435,11.01486459,31.01154165
11.28263307,10.54366958,31.39928419
11.18784081,10.04016902,31.71475719
11.05303365,9.515049811,31.9536676
10.88049848,8.979250588,32.11389287
10.67333729,8.443476269,32.19544042
10.43534519,7.917757497,32.20028585
10.17086178,7.411086931,32.13211313
9.884606785,6.931153546,31.99598762
9.581511244,6.484183844,31.79799558
9.26655483,6.074887264,31.54488237
8.944618142,5.706493736,31.24371583
8.620356395,5.380865016,30.90159454
8.29809846,5.098658538,30.52541219
7.981772805,4.859522503,30.12168205
7.674859755,4.662303143,29.69641959
7.380367959,4.505248647,29.25507668
7.100831835,4.386198339,28.80251891
6.838326194,4.302749713,28.34303606
6.594494113,4.252399447,27.88037655
6.370584218,4.232657315,27.41779734
6.167493962,4.241133942,26.95812257
5.98581593,4.275604698,26.50380543
5.825884771,4.334052705,26.05698958
5.687822857,4.414694251,25.61956751
5.571583286,4.51598982,25.19323439
5.476989262,4.636643668,24.77953674
5.403769232,4.775594537,24.3799158
5.351587449,4.931999601,23.99574585
5.320069848,5.105213341,23.62836789
5.308825243,5.294762587,23.27911935
5.317462002,5.500318623,22.94936013
5.345600345,5.721666861,22.64049569
5.392880495,5.958674361,22.35399723
5.458966851,6.211255188,22.09141934
5.543548364,6.479333452,21.85441502
5.646335234,6.762803719,21.64474779
5.767052012,7.061488402,21.46430052
5.905427145,7.375091751,21.31508011
6.06117895,7.70315007,21.1992172
6.233998007,8.044977968,21.11895945
6.423525903,8.399610658,21.07665681
6.629330346,8.7657427,21.07473695
6.85087667,9.141664069,21.11566863
7.087495903,9.525195119,21.20191064
7.338349726,9.913622841,21.3358439
7.602392906,10.30364184,21.5196846
7.878334095,10.69130466,21.75537639
8.164596335,11.07198724,22.04446082
8.45927906,11.44037674,22.3879264
8.760123981,11.79048972,22.78603878
9.0644878,12.1157296,23.23815682
9.369325254,12.40899188,23.742543
9.671186456,12.66282463,24.29617982
9.966232653,12.8696489,24.89460781
10.25027445,13.02203958,25.53180387
10.51883586,13.11306099,26.20012091
10.76724638,13.13664406,26.89030959
10.99076134,13.08798368,27.59164059
11.18470846,12.96392682,28.29213931
11.34465548,12.76331582,28.97893549
11.46659065,12.487249,29.63871779
11.54710544,12.13922247,30.25826934
11.58356615,11.72512577,30.82504709
11.57426114,11.25307681,31.32775795
11.51851036,10.73309928,31.75688033
11.41672695,10.17666425,32.10508233
11.27042419,9.596134302,32.36749823
11.0821662,9.004160254,32.54184036
10.85546579,8.413085155,32.62834307
10.59463796,7.834406773,32.62955411
10.30462072,7.278339728,32.5500044
9.990777408,6.753503606,32.39579723
9.658694831,6.266746911,32.17416084
9.313990321,5.823101392,31.89300562
8.962138563,5.425849253,31.56051937
8.608325807,5.076678184,31.18482391
8.257335859,4.775896084,30.77370555
7.913469133,4.522678235,30.33442216
7.580493522,4.315323262,29.87358219
7.261623911,4.151499332,29.39708597
6.959526037,4.028467638,28.91011708
6.676339764,3.943275413,28.4171709
6.413716852,3.892915084,27.92210853
6.17286859,3.874449516,27.42822582
5.954619223,3.885105561,26.93832936
5.759461783,3.922339499,26.45481353
5.587613618,3.983878582,25.97973448
5.439069598,4.067743007,25.51487857
5.313651552,4.172252378,25.06182408
5.211053011,4.296020255,24.62199576
5.130878716,4.437939848,24.1967126
5.072678675,4.597163287,23.78722937
5.03597678,4.773076377,23.39477274
5.020294129,4.965270193,23.02057291
5.025167323,5.173510433,22.66589138
5.050162018,5.397705047,22.33204571
5.094882029,5.637870327,22.0204317
5.158974278,5.894095371,21.73254338
5.242129785,6.166504611,21.46999087
5.344080904,6.455217923,21.23451613
5.464594872,6.76030773,21.02800611
5.603463728,7.081752416,20.85250281
5.760490547,7.419385402,20.71020921
5.935471899,7.772839282,20.60348984
6.128176418,8.141484613,20.5348643
6.3383193,8.524363213,20.50699169
6.565532636,8.920116317,20.52264355
6.809331518,9.326908529,20.5846624
7.069075993,9.742349368,20.69590284
7.343929176,10.16341533,20.85915202
7.632812125,10.58637669,21.07702629
7.934356506,11.00673483,21.3518416
8.246856625,11.41917769,21.68545596
8.568223039,11.81756245,22.07908451
8.895940711,12.1949363,22.53308971
9.227035452,12.54360677,23.04675325
9.558053167,12.85527326,23.61804022
9.88505699,13.12122947,24.2433712
10.20364771,13.33264304,24.91742313
10.50901267,13.48091245,25.6329838
10.79600747,13.55809295,26.38088825
11.05927303,13.55737261,27.15006423
11.29338811,13.47356828,27.92771026
11.49305383,13.30360058,28.69962009
11.65330274,13.04689951,29.45065346
11.76972123,12.70569003,30.16533504
11.83867,12.2851124,30.82854465
11.8574856,11.79314538,31.42624415
11.82464522,11.24032095,31.9461756
11.7398789,10.63924437,32.3784623
11.60421734,10.00395816,32.71605267
11.4199694,9.349209448,32.9549641
11.19063014,8.689691531,33.09430916
10.9207273,8.039331457,33.13611249
10.61561938,7.410685609,33.08495178
10.2812627,6.81448712,32.94747264
9.923966009,6.259366727,32.73183609
9.550150484,5.75174656,32.44715579
9.1661302,5.29588798,32.10297354
8.777924389,4.894062195,31.70880834
8.391108289,4.546806585,31.27379909
8.010705229,4.253229674,30.80644734
7.641119012,4.01133205,30.31445518
7.286102928,3.818317396,29.80464597
6.948760034,3.670875457,29.2829517
6.631568465,3.565426085,28.75444958
6.33642541,3.498319639,28.22343169
6.064703797,3.465993637,27.69349381
5.817316454,3.46508873,27.16763261
5.59478339,3.492528896,26.64834303
5.397298771,3.545571562,26.13771083
5.224795063,3.62183346,25.63749701
5.077002557,3.719297621,25.1492127
4.953503173,3.836306241,24.67418434
4.853777939,3.971543401,24.21360971
4.777247944,4.124010807,23.76860569
4.723308855,4.292998998,23.34024913
4.691359263,4.478055779,22.929612
4.680823244,4.678953058,22.53779198
4.69116758,4.895652809,22.16593961
4.721914066,5.128272425,21.81528277
4.772647336,5.377049416,21.4871493
4.843018529,5.642305135,21.18298794
4.932745097,5.924406954,20.90438812
5.041606928,6.223728173,20.65309824
5.169438872,6.540604774,20.43104245
5.316119681,6.875288063,20.240335
5.481557251,7.227892183,20.0832915
5.665669977,7.598335545,19.96243551
5.868363991,7.986275315,19.8804989
6.089505958,8.391034374,19.8404135
6.328891135,8.81152055,19.84529132
6.586206426,9.246138571,19.89839007
6.860988265,9.692696062,20.00305988
7.152575376,10.1483061,20.16266721
7.460056738,10.60929042,20.38049133
7.782215576,11.07108922,20.65958929
8.117470742,11.52818588,21.00262591
8.463817671,11.97405718,21.41166704
8.818771999,12.40116202,21.88793704
9.179319971,12.80098388,22.43154515
9.541880891,13.16414273,23.04119105
9.902287834,13.4805919,23.71386578
10.25579361,13.73991198,24.44457203
10.59710916,13.93170758,25.22609424
10.92048094,14.04610296,26.0488548
11.21981231,14.07431895,26.90089499
11.48883095,14.00929831,27.76801608
11.72130025,13.84633008,28.63410696
11.9112674,13.58361091,29.48166747
12.05333534,13.22267398,30.29251347
12.14294041,12.76861965,31.04862273
12.17661359,12.23009638,31.73305476
12.15220157,11.61900701,32.33085818
12.06902572,10.94994933,32.82987189
11.92796129,10.23943645,33.22133346
11.73142722,9.504973293,33.5002306
11.48328584,8.764084898,33.665365
11.18866152,8.033395988,33.71913626
10.85369511,7.327848502,33.66708828
10.48525687,6.660119071,33.51728648
10.09064239,6.040266704,33.27960608
9.677275429,5.47560948,32.96501032
9.252437436,4.970803139,32.58488461
8.823038451,4.52807741,32.15047329
8.395437928,4.147578641,31.67244416
7.975318305,3.827768343,31.1605866
7.567609438,3.565834358,30.62363391
7.176458536,3.358081557,30.06919105
6.805238156,3.200280006,29.50374437
6.456583918,3.087958523,28.93272928
6.132453676,3.01663967,28.36063447
5.834200586,2.98201802,27.79112477
5.562653602,2.980087252,27.22716922
5.31820019,3.007223538,26.67116509
5.100867287,3.06023329,26.12505195
4.910397672,3.136373082,25.59041294
4.746319886,3.233348713,25.06856212
4.608010646,3.349299395,24.56061859
4.494749285,3.482771868,24.06756834
4.405764216,3.632688232,23.59031578
4.340271736,3.798310299,23.12972669
4.297507654,3.979202446,22.68666435
4.276752371,4.175194277,22.26202053
4.277350044,4.386343817,21.85674275
4.298722461,4.612901505,21.471859
4.340378219,4.855274897,21.10850079
4.401917688,5.113993661,20.76792536
4.483034159,5.389674211,20.4515373
4.58351148,5.682983106,20.16091009
4.703218318,5.994598184,19.8978072
4.842099124,6.325166221,19.66420283
5.000161699,6.675255809,19.46230136
5.177461179,7.045304071,19.29455474
5.374080105,7.435555793,19.16367638
5.590104179,7.845993631,19.07264958
5.825593201,8.276258216,19.02472805
6.080546637,8.725557353,19.02342521
6.354863282,9.192564084,19.07248836
6.64829454,9.675304283,19.1758529
6.960391016,10.17103578,19.33757108
7.290442427,10.67612275,19.56170915
7.637411277,11.18591149,19.85220672
7.999861459,11.69461647,20.21269227
8.375883797,12.19522911,20.64625041
8.763021749,12.67946504,21.15513901
9.158201833,13.13776942,21.74045865
9.557674911,13.55940201,22.40178322
9.95697601,13.93262501,23.13676886
10.35091173,14.24501398,23.94076844
10.73358507,14.48390607,24.80648949
11.09846745,14.636988,25.72374306
11.43852616,14.69300911,26.67933766
11.74641217,14.64258288,27.65717154
12.01470838,14.47901638,28.63856776
12.23623112,14.19908524,29.6028754
12.40437011,13.80365767,30.52832893
12.51344399,13.29807035,31.39311937
12.55904221,12.69217615,32.1765904
12.53832072,12.00001857,32.86044158
12.45022025,11.2391368,33.429805
12.29558171,10.4295594,33.87406928
12.07714378,9.592591942,34.18735559
11.79942081,8.749534401,34.36859926
11.4684728,7.920470366,34.42124708
11.09159076,7.123251259,34.35263271
10.67692878,6.372761221,34.17312985
10.23311666,5.680500795,33.89519894
9.768885299,5.054481372,33.53243871
9.292731318,4.499385705,33.09873237
8.812639119,4.016927575,32.6075483
8.335870386,3.606336174,32.07142301
7.868822868,3.264895491,31.50162699
7.416954192,2.988481594,30.90799395
6.984762158,2.772056794,30.29888267
6.575810696,2.610095771,29.68123647
6.192790025,2.496932483,29.06070696
5.837600119,2.427027094,28.44181342
5.511447909,2.395159005,27.82811561
5.214950379,2.396556003,27.222384
4.948237443,2.426970993,26.62675748
4.711050255,2.482717778,26.04288298
4.50283197,2.560676292,25.47203501
4.322809253,2.658276177,24.91521525
4.170063714,2.773465985,24.37323407
4.043593146,2.904673652,23.84677631
3.942362943,3.050762504,23.33645407
3.865348342,3.210985851,22.84284918
3.811568359,3.384942223,22.36654787
3.780112328,3.572532532,21.90816961
3.770159959,3.77391981,21.46839217
3.780995807,3.98949171,21.04797419
3.81201892,4.219825556,20.64777652
3.862748355,4.465655462,20.26878326
3.932825119,4.72784075,19.91212318
4.022010944,5.007334759,19.57909196
4.130184187,5.305152875,19.27117558
4.257332993,5.62233852,18.99007485
4.40354571,5.959925598,18.73773106
4.56899841,6.318895802,18.51635208
4.753939203,6.700128984,18.3284383
4.958668918,7.104344711,18.1768072
5.183517543,7.532033024,18.06461458
5.428815709,7.983372459,17.99537026
5.694860393,8.458133536,17.97294472
5.981873933,8.955566313,18.00156262
6.28995543,9.474271316,18.08577756
6.61902369,10.01205429,18.23042158
6.968751072,10.56576699,18.44052139
7.338487978,11.13113866,18.72117262
7.727178352,11.70260632,19.07736233
8.133267495,12.27315603,19.51373092
8.554604791,12.83419264,20.03426579
8.988345607,13.37546105,20.64192323
9.430858714,13.88504749,21.33818113
9.877647894,14.34949364,22.1225349
10.32329881,14.75405785,22.99196213
10.76146427,15.08315418,23.94039676
11.18490233,15.32098973,24.95827112
11.58558118,15.45240147,26.03219868
11.95486263,15.46386569,27.14487924
12.28377005,15.34461747,28.27530576
12.56333888,15.08778023,29.39933315
12.78503633,14.69137289,30.49063152
12.94122486,14.15904618,31.52199293
13.02563251,13.50040828,32.46689666
13.0337848,12.7308391,33.3011793
